sales_id,order_id,customer_id,crop_id,warehouse_id,sale_date,quantity_kg,unit_price_thb,total_amount_thb,discount_pct,payment_status,sale_channel
SAL-021715,ORD-008740,CUS-0095,CRP-002,WH-010,2025-11-19,8004.04,11.94,95568.24,0,ชำระแล้ว,ตลาดกลาง
SAL-021716,ORD-008740,CUS-0095,CRP-013,WH-010,2025-11-19,1689.14,5.8,9797.01,0,ชำระแล้ว,ออนไลน์
SAL-021717,ORD-008740,CUS-0095,CRP-012,WH-004,2025-11-19,3653.73,1.39,5078.68,0,ชำระแล้ว,ออนไลน์
SAL-021718,ORD-008741,CUS-0061,CRP-008,WH-009,2022-07-27,281.32,94.99,26722.59,2,ชำระแล้ว,ออนไลน์
SAL-021719,ORD-008742,CUS-0092,CRP-015,WH-006,2025-02-05,7877.93,9.78,77046.16,0,ชำระแล้ว,ตลาดกลาง
SAL-021720,ORD-008742,CUS-0092,CRP-008,WH-008,2025-02-05,615.08,59.36,36511.15,0,ชำระแล้ว,ออนไลน์
SAL-021721,ORD-008742,CUS-0092,CRP-003,WH-011,2025-02-05,4457.07,20.64,91993.92,0,ชำระแล้ว,ตรงจากคลัง
SAL-021722,ORD-008743,CUS-0193,CRP-002,WH-012,2021-04-30,9035.61,13.49,121890.38,0,บางส่วน,สัญญาซื้อขาย
SAL-021723,ORD-008744,CUS-0083,CRP-015,WH-005,2024-02-20,1741.6,7.49,13044.58,0,ชำระแล้ว,ตรงจากคลัง
SAL-021724,ORD-008744,CUS-0083,CRP-007,WH-003,2024-02-20,1579.75,5.46,8625.43,0,ชำระแล้ว,ตลาดกลาง
SAL-021725,ORD-008745,CUS-0060,CRP-012,WH-014,2021-11-30,1699.17,1.4,2378.84,0,ชำระแล้ว,ออนไลน์
SAL-021726,ORD-008745,CUS-0060,CRP-011,WH-005,2021-11-30,2777.96,66.19,183873.17,0,ชำระแล้ว,ออนไลน์
SAL-021727,ORD-008746,CUS-0179,CRP-002,WH-011,2022-05-09,5429.14,14.36,77962.45,2,ชำระแล้ว,ตรงจากคลัง
SAL-021728,ORD-008746,CUS-0179,CRP-014,WH-005,2022-05-09,6313.19,120.85,762949.01,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021729,ORD-008746,CUS-0179,CRP-004,WH-015,2022-05-09,8509.77,12.16,103478.8,0,ชำระแล้ว,ออนไลน์
SAL-021730,ORD-008746,CUS-0179,CRP-006,WH-007,2022-05-09,1716.58,80.74,138596.67,0,บางส่วน,สัญญาซื้อขาย
SAL-021731,ORD-008747,CUS-0116,CRP-011,WH-006,2023-07-21,122.32,54.47,6662.77,0,ชำระแล้ว,ตรงจากคลัง
SAL-021732,ORD-008747,CUS-0116,CRP-007,WH-008,2023-07-21,193.1,4.98,961.64,0,ชำระแล้ว,ตรงจากคลัง
SAL-021733,ORD-008747,CUS-0116,CRP-010,WH-002,2023-07-21,2059.4,149.82,308539.31,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021734,ORD-008748,CUS-0143,CRP-008,WH-015,2024-03-01,1827.93,101.5,185534.9,0,ชำระแล้ว,ออนไลน์
SAL-021735,ORD-008748,CUS-0143,CRP-013,WH-005,2024-03-01,776.94,7.91,6145.6,0,ชำระแล้ว,ออนไลน์
SAL-021736,ORD-008749,CUS-0019,CRP-002,WH-011,2024-09-10,7485.96,15.48,115882.66,0,ชำระแล้ว,ตรงจากคลัง
SAL-021737,ORD-008749,CUS-0019,CRP-013,WH-007,2024-09-10,2990.75,7.81,23357.76,0,บางส่วน,ตรงจากคลัง
SAL-021738,ORD-008750,CUS-0193,CRP-012,WH-008,2023-01-26,4893.78,1.84,9004.56,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021739,ORD-008751,CUS-0051,CRP-013,WH-002,2022-06-13,1149.33,9.13,10493.38,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-021740,ORD-008751,CUS-0051,CRP-009,WH-002,2022-06-13,2570.92,57.69,148316.37,0,ค้างชำระ,ตลาดกลาง
SAL-021741,ORD-008751,CUS-0051,CRP-004,WH-015,2022-06-13,5222.63,12.34,64447.25,0,ชำระแล้ว,ออนไลน์
SAL-021742,ORD-008751,CUS-0051,CRP-006,WH-011,2022-06-13,1833.9,77.1,141393.69,0,ชำระแล้ว,ตรงจากคลัง
SAL-021743,ORD-008752,CUS-0160,CRP-014,WH-014,2025-09-10,1952.25,76.4,149151.9,5,ชำระแล้ว,ออนไลน์
SAL-021744,ORD-008752,CUS-0160,CRP-008,WH-003,2025-09-10,2737.14,51.32,140470.02,0,บางส่วน,สัญญาซื้อขาย
SAL-021745,ORD-008752,CUS-0160,CRP-015,WH-003,2025-09-10,8712.93,9.22,80333.21,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021746,ORD-008753,CUS-0196,CRP-006,WH-002,2022-12-17,251.42,69.15,17385.69,0,ค้างชำระ,ตลาดกลาง
SAL-021747,ORD-008754,CUS-0009,CRP-005,WH-008,2022-02-26,317.95,4.39,1395.8,0,บางส่วน,สัญญาซื้อขาย
SAL-021748,ORD-008754,CUS-0009,CRP-009,WH-011,2022-02-26,2488.3,23.64,58823.41,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021749,ORD-008755,CUS-0060,CRP-005,WH-001,2025-05-13,5274.47,3.79,19990.24,2,ชำระแล้ว,ตลาดกลาง
SAL-021750,ORD-008755,CUS-0060,CRP-001,WH-012,2025-05-13,7129.11,12.85,91609.06,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021751,ORD-008755,CUS-0060,CRP-002,WH-005,2025-05-13,2461.69,15.02,36974.58,0,ชำระแล้ว,ตลาดกลาง
SAL-021752,ORD-008756,CUS-0157,CRP-008,WH-003,2024-06-17,2603.73,59.0,153620.07,0,ชำระแล้ว,ตรงจากคลัง
SAL-021753,ORD-008756,CUS-0157,CRP-011,WH-013,2024-06-17,2990.45,59.78,178769.1,0,ชำระแล้ว,ตรงจากคลัง
SAL-021754,ORD-008757,CUS-0200,CRP-002,WH-014,2022-03-11,5133.09,12.29,63085.68,0,ค้างชำระ,ออนไลน์
SAL-021755,ORD-008757,CUS-0200,CRP-003,WH-002,2022-03-11,9345.09,25.19,235402.82,0,ชำระแล้ว,ออนไลน์
SAL-021756,ORD-008758,CUS-0090,CRP-012,WH-003,2025-11-21,7394.67,1.7,12570.94,0,ชำระแล้ว,ตรงจากคลัง
SAL-021757,ORD-008758,CUS-0090,CRP-013,WH-006,2025-11-21,2268.0,6.93,15717.24,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-021758,ORD-008758,CUS-0090,CRP-005,WH-004,2025-11-21,3044.82,3.37,10261.04,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021759,ORD-008758,CUS-0090,CRP-008,WH-006,2025-11-21,2895.62,69.4,200956.03,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021760,ORD-008759,CUS-0050,CRP-011,WH-015,2022-05-19,927.8,71.58,66411.92,0,ค้างชำระ,ตรงจากคลัง
SAL-021761,ORD-008759,CUS-0050,CRP-005,WH-007,2022-05-19,7056.46,3.76,26532.29,2,ชำระแล้ว,ตลาดกลาง
SAL-021762,ORD-008759,CUS-0050,CRP-014,WH-009,2022-05-19,4189.29,141.96,594711.61,0,ชำระแล้ว,ออนไลน์
SAL-021763,ORD-008759,CUS-0050,CRP-004,WH-013,2022-05-19,2219.41,8.09,17955.03,0,ชำระแล้ว,ตลาดกลาง
SAL-021764,ORD-008760,CUS-0174,CRP-015,WH-015,2025-12-28,3793.31,7.42,28146.36,0,ชำระแล้ว,ตลาดกลาง
SAL-021765,ORD-008760,CUS-0174,CRP-002,WH-011,2025-12-28,4713.51,16.52,77867.19,2,ชำระแล้ว,ตรงจากคลัง
SAL-021766,ORD-008760,CUS-0174,CRP-006,WH-005,2025-12-28,654.83,76.88,50343.33,0,ชำระแล้ว,ตลาดกลาง
SAL-021767,ORD-008760,CUS-0174,CRP-004,WH-012,2025-12-28,6707.38,11.33,75994.62,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021768,ORD-008761,CUS-0022,CRP-015,WH-014,2024-02-29,921.39,9.94,9158.62,0,ชำระแล้ว,ตรงจากคลัง
SAL-021769,ORD-008761,CUS-0022,CRP-008,WH-008,2024-02-29,1212.6,68.32,82844.83,5,บางส่วน,ตรงจากคลัง
SAL-021770,ORD-008761,CUS-0022,CRP-010,WH-012,2024-02-29,1706.34,107.91,184131.15,0,ชำระแล้ว,ออนไลน์
SAL-021771,ORD-008762,CUS-0044,CRP-002,WH-008,2023-01-08,6248.07,14.95,93408.65,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021772,ORD-008762,CUS-0044,CRP-005,WH-006,2023-01-08,616.63,5.04,3107.82,0,ชำระแล้ว,ตรงจากคลัง
SAL-021773,ORD-008763,CUS-0163,CRP-003,WH-013,2022-12-05,5343.13,20.8,111137.1,0,ชำระแล้ว,ตรงจากคลัง
SAL-021774,ORD-008763,CUS-0163,CRP-010,WH-014,2022-12-05,2005.4,125.92,252519.97,2,ชำระแล้ว,ตรงจากคลัง
SAL-021775,ORD-008763,CUS-0163,CRP-013,WH-003,2022-12-05,565.78,15.04,8509.33,0,ชำระแล้ว,ตลาดกลาง
SAL-021776,ORD-008763,CUS-0163,CRP-014,WH-003,2022-12-05,471.02,70.08,33009.08,0,ชำระแล้ว,ตลาดกลาง
SAL-021777,ORD-008764,CUS-0030,CRP-003,WH-011,2024-10-14,6016.8,20.18,121419.02,10,ชำระแล้ว,สัญญาซื้อขาย
SAL-021778,ORD-008764,CUS-0030,CRP-002,WH-001,2024-10-14,7031.12,12.11,85146.86,0,ชำระแล้ว,ออนไลน์
SAL-021779,ORD-008764,CUS-0030,CRP-008,WH-009,2024-10-14,2322.12,53.13,123374.24,0,ชำระแล้ว,ออนไลน์
SAL-021780,ORD-008765,CUS-0103,CRP-009,WH-006,2021-12-02,2727.71,22.64,61755.35,0,ชำระแล้ว,ตลาดกลาง
SAL-021781,ORD-008765,CUS-0103,CRP-013,WH-002,2021-12-02,1724.89,11.42,19698.24,0,ชำระแล้ว,ตลาดกลาง
SAL-021782,ORD-008765,CUS-0103,CRP-011,WH-011,2021-12-02,287.91,109.42,31503.11,0,ชำระแล้ว,ตลาดกลาง
SAL-021783,ORD-008766,CUS-0171,CRP-006,WH-003,2022-10-22,1367.85,102.94,140806.48,0,ชำระแล้ว,ออนไลน์
SAL-021784,ORD-008767,CUS-0111,CRP-010,WH-001,2022-12-23,597.11,159.19,95053.94,0,ชำระแล้ว,ออนไลน์
SAL-021785,ORD-008767,CUS-0111,CRP-008,WH-003,2022-12-23,1704.88,97.49,166208.75,0,ค้างชำระ,ตลาดกลาง
SAL-021786,ORD-008767,CUS-0111,CRP-006,WH-014,2022-12-23,1257.4,60.07,75532.02,0,ชำระแล้ว,ตลาดกลาง
SAL-021787,ORD-008767,CUS-0111,CRP-005,WH-014,2022-12-23,1001.56,3.48,3485.43,0,ค้างชำระ,ตลาดกลาง
SAL-021788,ORD-008768,CUS-0070,CRP-004,WH-009,2023-03-29,5347.05,7.75,41439.64,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021789,ORD-008768,CUS-0070,CRP-014,WH-003,2023-03-29,4420.57,133.77,591339.65,2,ชำระแล้ว,ออนไลน์
SAL-021790,ORD-008768,CUS-0070,CRP-001,WH-004,2023-03-29,2361.09,13.51,31898.33,0,บางส่วน,ตลาดกลาง
SAL-021791,ORD-008769,CUS-0177,CRP-007,WH-009,2024-12-31,653.37,4.67,3051.24,0,ชำระแล้ว,ออนไลน์
SAL-021792,ORD-008769,CUS-0177,CRP-005,WH-005,2024-12-31,992.95,5.16,5123.62,0,ชำระแล้ว,ตลาดกลาง
SAL-021793,ORD-008770,CUS-0070,CRP-014,WH-007,2025-05-05,6890.38,153.17,1055399.5,0,ค้างชำระ,ตรงจากคลัง
SAL-021794,ORD-008770,CUS-0070,CRP-004,WH-004,2025-05-05,2914.81,9.1,26524.77,0,ชำระแล้ว,ตรงจากคลัง
SAL-021795,ORD-008770,CUS-0070,CRP-012,WH-013,2025-05-05,3299.31,1.62,5344.88,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021796,ORD-008770,CUS-0070,CRP-009,WH-012,2025-05-05,259.93,35.04,9107.95,5,ชำระแล้ว,ออนไลน์
SAL-021797,ORD-008771,CUS-0138,CRP-008,WH-009,2022-09-11,2850.22,89.61,255408.21,0,บางส่วน,สัญญาซื้อขาย
SAL-021798,ORD-008771,CUS-0138,CRP-015,WH-006,2022-09-11,801.46,8.28,6636.09,0,ชำระแล้ว,ตลาดกลาง
SAL-021799,ORD-008772,CUS-0192,CRP-004,WH-002,2024-03-29,5653.27,7.97,45056.56,0,ชำระแล้ว,ตลาดกลาง
SAL-021800,ORD-008773,CUS-0071,CRP-001,WH-008,2023-07-02,8501.05,9.23,78464.69,0,ชำระแล้ว,ตลาดกลาง
SAL-021801,ORD-008774,CUS-0139,CRP-010,WH-014,2025-03-24,79.86,169.92,13569.81,0,ค้างชำระ,ออนไลน์
SAL-021802,ORD-008774,CUS-0139,CRP-015,WH-008,2025-03-24,1579.94,9.73,15372.82,0,ชำระแล้ว,ตรงจากคลัง
SAL-021803,ORD-008774,CUS-0139,CRP-013,WH-009,2025-03-24,1863.49,8.15,15187.44,0,ค้างชำระ,ตรงจากคลัง
SAL-021804,ORD-008774,CUS-0139,CRP-014,WH-001,2025-03-24,1485.91,84.1,124965.03,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021805,ORD-008775,CUS-0062,CRP-004,WH-005,2021-03-02,8484.43,10.16,86201.81,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021806,ORD-008776,CUS-0069,CRP-011,WH-002,2021-08-13,2542.09,74.28,188826.45,2,ชำระแล้ว,ตรงจากคลัง
SAL-021807,ORD-008776,CUS-0069,CRP-010,WH-006,2021-08-13,181.13,134.08,24285.91,0,ชำระแล้ว,ตรงจากคลัง
SAL-021808,ORD-008777,CUS-0058,CRP-001,WH-008,2021-06-19,1186.69,10.98,13029.86,0,ชำระแล้ว,ตรงจากคลัง
SAL-021809,ORD-008777,CUS-0058,CRP-010,WH-015,2021-06-19,2210.83,159.12,351787.27,0,ชำระแล้ว,ออนไลน์
SAL-021810,ORD-008777,CUS-0058,CRP-014,WH-003,2021-06-19,6816.34,140.81,959808.84,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021811,ORD-008778,CUS-0010,CRP-002,WH-001,2023-06-11,6960.16,14.59,101548.73,10,ชำระแล้ว,ตลาดกลาง
SAL-021812,ORD-008779,CUS-0117,CRP-013,WH-012,2023-04-13,2835.12,15.39,43632.5,0,ชำระแล้ว,ตลาดกลาง
SAL-021813,ORD-008779,CUS-0117,CRP-008,WH-015,2023-04-13,2379.5,74.48,177225.16,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021814,ORD-008779,CUS-0117,CRP-015,WH-014,2023-04-13,225.83,8.82,1991.82,0,ชำระแล้ว,ออนไลน์
SAL-021815,ORD-008780,CUS-0199,CRP-006,WH-013,2021-12-12,1156.41,62.85,72680.37,2,ชำระแล้ว,ตรงจากคลัง
SAL-021816,ORD-008780,CUS-0199,CRP-007,WH-009,2021-12-12,1188.0,8.32,9884.16,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021817,ORD-008780,CUS-0199,CRP-015,WH-002,2021-12-12,658.2,6.66,4383.61,0,ชำระแล้ว,ตรงจากคลัง
SAL-021818,ORD-008781,CUS-0185,CRP-004,WH-006,2021-10-03,9240.67,11.95,110426.01,0,ค้างชำระ,ตลาดกลาง
SAL-021819,ORD-008781,CUS-0185,CRP-010,WH-013,2021-10-03,140.13,143.12,20055.41,5,ชำระแล้ว,ตลาดกลาง
SAL-021820,ORD-008781,CUS-0185,CRP-014,WH-014,2021-10-03,4297.58,129.98,558599.45,0,บางส่วน,ตลาดกลาง
SAL-021821,ORD-008781,CUS-0185,CRP-003,WH-009,2021-10-03,4114.82,28.55,117478.11,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021822,ORD-008782,CUS-0148,CRP-001,WH-007,2025-11-28,1439.86,14.61,21036.35,0,ชำระแล้ว,ตรงจากคลัง
SAL-021823,ORD-008782,CUS-0148,CRP-015,WH-006,2025-11-28,9084.01,9.69,88024.06,0,ชำระแล้ว,ตรงจากคลัง
SAL-021824,ORD-008782,CUS-0148,CRP-002,WH-010,2025-11-28,6458.21,13.45,86862.92,0,ค้างชำระ,ออนไลน์
SAL-021825,ORD-008783,CUS-0149,CRP-011,WH-010,2025-07-11,861.55,74.45,64142.4,5,ชำระแล้ว,ตรงจากคลัง
SAL-021826,ORD-008784,CUS-0080,CRP-014,WH-015,2022-05-24,2707.06,140.01,379015.47,2,ชำระแล้ว,สัญญาซื้อขาย
SAL-021827,ORD-008784,CUS-0080,CRP-009,WH-008,2022-05-24,1125.18,42.77,48123.95,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021828,ORD-008785,CUS-0154,CRP-009,WH-011,2024-09-06,1201.08,26.84,32236.99,0,ชำระแล้ว,ตลาดกลาง
SAL-021829,ORD-008785,CUS-0154,CRP-006,WH-015,2024-09-06,1171.67,58.16,68144.33,0,ค้างชำระ,ตรงจากคลัง
SAL-021830,ORD-008785,CUS-0154,CRP-013,WH-005,2024-09-06,1000.22,12.27,12272.7,0,ชำระแล้ว,ตรงจากคลัง
SAL-021831,ORD-008785,CUS-0154,CRP-007,WH-013,2024-09-06,1867.57,5.44,10159.58,2,ค้างชำระ,ตลาดกลาง
SAL-021832,ORD-008786,CUS-0166,CRP-007,WH-006,2025-12-15,633.9,6.64,4209.1,5,ชำระแล้ว,ออนไลน์
SAL-021833,ORD-008786,CUS-0166,CRP-011,WH-011,2025-12-15,133.84,99.44,13309.05,0,ชำระแล้ว,ออนไลน์
SAL-021834,ORD-008786,CUS-0166,CRP-010,WH-010,2025-12-15,1949.76,94.44,184135.33,0,ชำระแล้ว,ออนไลน์
SAL-021835,ORD-008786,CUS-0166,CRP-002,WH-012,2025-12-15,8189.04,10.19,83446.32,0,ชำระแล้ว,ตลาดกลาง
SAL-021836,ORD-008787,CUS-0054,CRP-009,WH-005,2021-10-19,1619.86,30.82,49924.09,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021837,ORD-008787,CUS-0054,CRP-007,WH-006,2021-10-19,1825.22,5.57,10166.48,0,ชำระแล้ว,ตลาดกลาง
SAL-021838,ORD-008787,CUS-0054,CRP-006,WH-001,2021-10-19,1063.74,62.29,66260.36,0,ชำระแล้ว,ออนไลน์
SAL-021839,ORD-008788,CUS-0164,CRP-005,WH-013,2025-10-25,5369.5,5.02,26954.89,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021840,ORD-008789,CUS-0119,CRP-012,WH-015,2025-02-02,3985.83,1.75,6975.2,0,ชำระแล้ว,ออนไลน์
SAL-021841,ORD-008789,CUS-0119,CRP-011,WH-009,2025-02-02,1774.88,72.51,128696.55,0,ชำระแล้ว,ตลาดกลาง
SAL-021842,ORD-008789,CUS-0119,CRP-003,WH-002,2025-02-02,9136.42,23.47,214431.78,0,ชำระแล้ว,ตรงจากคลัง
SAL-021843,ORD-008789,CUS-0119,CRP-006,WH-009,2025-02-02,1090.48,84.73,92396.37,0,ชำระแล้ว,ตลาดกลาง
SAL-021844,ORD-008790,CUS-0113,CRP-004,WH-009,2022-10-01,8874.97,8.6,76324.74,0,บางส่วน,ออนไลน์
SAL-021845,ORD-008790,CUS-0113,CRP-011,WH-001,2022-10-01,2471.83,85.05,210229.14,0,ค้างชำระ,ตลาดกลาง
SAL-021846,ORD-008790,CUS-0113,CRP-008,WH-010,2022-10-01,564.64,98.3,55504.11,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021847,ORD-008791,CUS-0170,CRP-011,WH-001,2025-10-19,2790.07,44.35,123739.6,0,ชำระแล้ว,ตลาดกลาง
SAL-021848,ORD-008791,CUS-0170,CRP-014,WH-005,2025-10-19,811.84,79.89,64857.9,0,ชำระแล้ว,ออนไลน์
SAL-021849,ORD-008791,CUS-0170,CRP-012,WH-013,2025-10-19,134.98,1.69,228.12,0,ชำระแล้ว,ตรงจากคลัง
SAL-021850,ORD-008791,CUS-0170,CRP-001,WH-014,2025-10-19,6718.22,15.7,105476.05,0,ชำระแล้ว,สัญญาซื้อขาย
SAL-021851,ORD-008792,CUS-0141,CRP-012,WH-004,2025-06-11,2612.76,1.67,4363.31,0,ชำระแล้ว,ออนไลน์
SAL-021852,ORD-008792,CUS-0141,CRP-011,WH-010,2025-06-11,1616.88,100.12,161882.03,0,ค้างชำระ,สัญญาซื้อขาย
SAL-021853,ORD-008793,CUS-0200,CRP-005,WH-007,2023-09-24,4188.36,4.4,18428.78,0,ชำระแล้ว,ออนไลน์
SAL-021854,ORD-008794,CUS-0014,CRP-002,WH-012,2024-08-27,1336.21,12.75,17036.68,2,บางส่วน,ตลาดกลาง
SAL-021855,ORD-008794,CUS-0014,CRP-012,WH-010,2024-08-27,7360.37,1.94,14279.12,0,ชำระแล้ว,ตรงจากคลัง
SAL-021856,ORD-008794,CUS-0014,CRP-003,WH-007,2024-08-27,9552.48,25.71,245594.26,0,ชำระแล้ว,ตลาดกลาง
SAL-021857,ORD-008795,CUS-0134,CRP-005,WH-012,2021-10-03,2618.57,3.63,9505.41,0,ชำระแล้ว,ตรงจากคลัง
SAL-021858,ORD-008795,CUS-0134,CRP-015,WH-001,2021-10-03,2788.62,10.91,30423.84,0,ชำระแล้ว,ตรงจากคลัง
SAL-021859,ORD-008796,CUS-0124,CRP-005,WH-009,2025-06-26,7589.59,3.29,24969.75,10,ชำระแล้ว,ตรงจากคลัง
SAL-021860,ORD-008796,CUS-0124,CRP-006,WH-015,2025-06-26,1886.15,98.45,185691.47,0,บางส่วน,สัญญาซื้อขาย
SAL-021861,ORD-008797,CUS-0130,CRP-006,WH-004,2021-08-24,1713.97,70.81,121366.22,0,ชำระแล้ว,ตรงจากคลัง
SAL-021862,ORD-008798,CUS-0200,CRP-005,WH-011,2021-11-06,5255.08,3.53,18550.43,0,ชำระแล้ว,ออนไลน์
SAL-021863,ORD-008798,CUS-0200,CRP-015,WH-007,2021-11-06,909.36,7.41,6738.36,0,ชำระแล้ว,ตลาดกลาง
