harvest_id,farmer_id,crop_id,warehouse_id,harvest_date,quantity_kg,price_per_kg,total_amount_thb,quality_grade,inspector_note
HRV-036194,FRM-0189,CRP-006,WH-010,2023-05-15,1241.96,64.17,79696.57,A,คุณภาพปานกลาง
HRV-036195,FRM-0165,CRP-005,WH-001,2025-04-20,23407.83,2.74,64137.45,A,คุณภาพปานกลาง
HRV-036196,FRM-0143,CRP-001,WH-001,2021-02-10,12975.0,10.66,138313.5,A,ผ่านการตรวจสอบ
HRV-036197,FRM-0203,CRP-009,WH-004,2022-07-10,2283.82,27.76,63398.84,A,คุณภาพดี
HRV-036198,FRM-0197,CRP-007,WH-012,2024-01-07,1555.8,4.53,7047.77,A,ผ่านการตรวจสอบ
HRV-036199,FRM-0090,CRP-015,WH-011,2023-09-08,13646.0,8.79,119948.34,B,คุณภาพปานกลาง
HRV-036200,FRM-0159,CRP-013,WH-004,2022-03-07,5348.76,11.48,61403.76,B,ผ่านการตรวจสอบ
HRV-036201,FRM-0126,CRP-005,WH-010,2024-03-06,21122.42,3.94,83222.33,B,ต้องตรวจซ้ำ
HRV-036202,FRM-0074,CRP-009,WH-003,2022-08-15,1966.55,43.78,86095.56,B,ต้องตรวจซ้ำ
HRV-036203,FRM-0181,CRP-006,WH-002,2024-08-23,276.67,53.51,14804.61,A,ผ่านการตรวจสอบ
HRV-036204,FRM-0031,CRP-009,WH-005,2025-08-16,5564.94,25.7,143018.96,A,ผ่านการตรวจสอบ
HRV-036205,FRM-0065,CRP-006,WH-003,2024-07-05,112.8,69.01,7784.33,B,คุณภาพดี
HRV-036206,FRM-0013,CRP-005,WH-004,2021-06-25,28068.89,2.81,78873.58,A,ผ่านการตรวจสอบ
HRV-036207,FRM-0117,CRP-015,WH-003,2025-09-26,19951.19,7.28,145244.66,C,คุณภาพปานกลาง
HRV-036208,FRM-0284,CRP-005,WH-010,2025-02-14,5751.89,2.97,17083.11,A,ผ่านการตรวจสอบ
HRV-036209,FRM-0289,CRP-011,WH-010,2023-06-27,304.39,89.14,27133.32,B,ผ่านการตรวจสอบ
HRV-036210,FRM-0156,CRP-003,WH-005,2023-10-02,13160.99,16.81,221236.24,B,คุณภาพดี
HRV-036211,FRM-0159,CRP-002,WH-014,2021-01-28,1498.37,9.12,13665.13,C,ผ่านการตรวจสอบ
HRV-036212,FRM-0192,CRP-010,WH-010,2025-07-01,5119.77,116.0,593893.32,C,ผ่านการตรวจสอบ
HRV-036213,FRM-0248,CRP-014,WH-009,2023-12-23,4979.91,74.33,370156.71,B,คุณภาพดี
HRV-036214,FRM-0297,CRP-010,WH-005,2024-06-25,1793.22,198.13,355290.68,B,ผ่านการตรวจสอบ
HRV-036215,FRM-0291,CRP-012,WH-013,2025-11-25,43626.17,1.27,55405.24,A,ผ่านการตรวจสอบ
HRV-036216,FRM-0156,CRP-012,WH-013,2022-02-21,4279.31,1.42,6076.62,A,คุณภาพปานกลาง
HRV-036217,FRM-0004,CRP-010,WH-002,2023-06-20,6798.78,189.91,1291156.31,B,ผ่านการตรวจสอบ
HRV-036218,FRM-0029,CRP-005,WH-003,2024-02-18,1961.12,3.2,6275.58,B,ผ่านการตรวจสอบ
HRV-036219,FRM-0291,CRP-012,WH-009,2023-01-24,9672.33,1.26,12187.14,B,ผ่านการตรวจสอบ
HRV-036220,FRM-0210,CRP-015,WH-005,2025-07-06,9863.31,8.36,82457.27,A,ผ่านการตรวจสอบ
HRV-036221,FRM-0276,CRP-009,WH-005,2025-09-19,3828.81,28.88,110576.03,A,ผ่านการตรวจสอบ
HRV-036222,FRM-0171,CRP-015,WH-006,2023-10-27,9727.47,6.94,67508.64,B,ต้องตรวจซ้ำ
HRV-036223,FRM-0140,CRP-010,WH-005,2025-04-27,7786.82,112.74,877886.09,A,คุณภาพดี
HRV-036224,FRM-0195,CRP-006,WH-002,2023-11-17,1997.68,58.18,116225.02,A,ผ่านการตรวจสอบ
HRV-036225,FRM-0133,CRP-003,WH-003,2023-12-26,16974.22,21.22,360192.95,B,คุณภาพดี
HRV-036226,FRM-0115,CRP-006,WH-008,2024-03-11,1571.39,70.13,110201.58,A,คุณภาพปานกลาง
HRV-036227,FRM-0252,CRP-005,WH-004,2023-02-05,27283.84,3.76,102587.24,C,ต้องตรวจซ้ำ
HRV-036228,FRM-0017,CRP-006,WH-004,2022-06-28,3332.37,76.14,253726.65,A,ผ่านการตรวจสอบ
HRV-036229,FRM-0264,CRP-012,WH-005,2024-02-20,26477.28,1.31,34685.24,B,ผ่านการตรวจสอบ
HRV-036230,FRM-0156,CRP-006,WH-008,2024-11-14,175.06,57.68,10097.46,B,ต้องตรวจซ้ำ
HRV-036231,FRM-0048,CRP-015,WH-008,2022-07-25,4812.18,7.07,34022.11,B,ผ่านการตรวจสอบ
HRV-036232,FRM-0157,CRP-003,WH-015,2024-11-17,18935.42,17.81,337239.83,B,ผ่านการตรวจสอบ
HRV-036233,FRM-0109,CRP-005,WH-009,2021-05-23,8485.06,3.44,29188.61,A,คุณภาพปานกลาง
HRV-036234,FRM-0293,CRP-001,WH-008,2022-01-05,13263.4,10.7,141918.38,B,คุณภาพปานกลาง
HRV-036235,FRM-0261,CRP-004,WH-002,2024-05-26,9938.75,8.24,81895.3,C,ต้องตรวจซ้ำ
HRV-036236,FRM-0174,CRP-004,WH-004,2021-04-15,15451.73,8.87,137056.85,B,คุณภาพปานกลาง
HRV-036237,FRM-0049,CRP-011,WH-011,2021-06-10,5994.43,83.97,503352.29,A,ผ่านการตรวจสอบ
HRV-036238,FRM-0038,CRP-013,WH-005,2024-04-07,2704.12,5.94,16062.47,A,คุณภาพดี
HRV-036239,FRM-0233,CRP-013,WH-013,2025-05-20,4404.47,6.42,28276.7,A,คุณภาพดี
HRV-036240,FRM-0151,CRP-007,WH-012,2021-10-12,448.36,4.69,2102.81,A,คุณภาพปานกลาง
HRV-036241,FRM-0069,CRP-002,WH-010,2023-11-03,17629.57,11.8,208028.93,A,ผ่านการตรวจสอบ
HRV-036242,FRM-0142,CRP-012,WH-013,2021-11-02,43839.91,1.16,50854.3,A,คุณภาพดี
HRV-036243,FRM-0043,CRP-012,WH-002,2021-12-02,15993.57,1.48,23670.48,B,คุณภาพปานกลาง
HRV-036244,FRM-0229,CRP-003,WH-007,2024-12-27,12784.04,18.68,238805.87,A,ต้องตรวจซ้ำ
HRV-036245,FRM-0274,CRP-007,WH-004,2021-07-01,781.63,6.78,5299.45,B,ผ่านการตรวจสอบ
HRV-036246,FRM-0242,CRP-015,WH-005,2021-09-02,9426.0,6.36,59949.36,B,ผ่านการตรวจสอบ
HRV-036247,FRM-0094,CRP-010,WH-011,2024-06-28,4853.95,82.86,402198.3,A,ผ่านการตรวจสอบ
HRV-036248,FRM-0057,CRP-005,WH-011,2022-04-21,29887.11,3.47,103708.27,B,ต้องตรวจซ้ำ
HRV-036249,FRM-0040,CRP-005,WH-011,2025-04-03,24906.86,2.8,69739.21,A,คุณภาพดี
HRV-036250,FRM-0117,CRP-007,WH-014,2023-09-14,3953.51,4.95,19569.87,A,ผ่านการตรวจสอบ
HRV-036251,FRM-0261,CRP-015,WH-004,2024-08-12,3303.56,7.74,25569.55,B,คุณภาพปานกลาง
HRV-036252,FRM-0019,CRP-006,WH-006,2024-10-19,2905.54,53.51,155475.45,A,ผ่านการตรวจสอบ
HRV-036253,FRM-0231,CRP-003,WH-001,2025-01-01,8136.92,21.25,172909.55,C,คุณภาพปานกลาง
HRV-036254,FRM-0105,CRP-002,WH-009,2021-10-24,11496.84,12.58,144630.25,A,ต้องตรวจซ้ำ
HRV-036255,FRM-0003,CRP-006,WH-014,2025-04-26,777.08,53.55,41612.63,B,ต้องตรวจซ้ำ
HRV-036256,FRM-0260,CRP-014,WH-011,2023-11-22,1277.71,114.07,145748.38,A,คุณภาพดี
HRV-036257,FRM-0007,CRP-001,WH-002,2023-05-25,9132.9,11.79,107676.89,B,ผ่านการตรวจสอบ
HRV-036258,FRM-0271,CRP-006,WH-010,2022-06-15,4177.28,55.39,231379.54,A,ผ่านการตรวจสอบ
HRV-036259,FRM-0082,CRP-005,WH-010,2022-06-17,18944.21,3.32,62894.78,B,ต้องตรวจซ้ำ
HRV-036260,FRM-0068,CRP-002,WH-006,2022-10-11,13966.97,12.48,174307.79,C,ต้องตรวจซ้ำ
HRV-036261,FRM-0144,CRP-009,WH-015,2021-09-03,7338.48,29.85,219053.63,B,ผ่านการตรวจสอบ
HRV-036262,FRM-0056,CRP-014,WH-001,2021-01-24,2601.85,74.28,193265.42,A,ผ่านการตรวจสอบ
HRV-036263,FRM-0171,CRP-010,WH-011,2022-04-16,511.23,107.88,55151.49,B,ต้องตรวจซ้ำ
HRV-036264,FRM-0168,CRP-011,WH-014,2022-05-03,5730.43,42.39,242912.93,A,ผ่านการตรวจสอบ
HRV-036265,FRM-0155,CRP-013,WH-014,2023-05-08,1383.83,8.65,11970.13,A,ต้องตรวจซ้ำ
HRV-036266,FRM-0091,CRP-005,WH-003,2023-05-25,2505.35,3.26,8167.44,C,ผ่านการตรวจสอบ
HRV-036267,FRM-0026,CRP-001,WH-008,2024-01-13,3528.78,9.97,35181.94,A,ผ่านการตรวจสอบ
HRV-036268,FRM-0127,CRP-009,WH-008,2024-08-02,3589.4,36.35,130474.69,A,ผ่านการตรวจสอบ
HRV-036269,FRM-0066,CRP-011,WH-008,2024-07-25,1244.36,74.36,92530.61,A,คุณภาพปานกลาง
HRV-036270,FRM-0097,CRP-013,WH-014,2021-07-25,6466.22,11.15,72098.35,A,คุณภาพปานกลาง
HRV-036271,FRM-0121,CRP-006,WH-002,2023-12-03,1554.71,57.44,89302.54,B,คุณภาพดี
HRV-036272,FRM-0207,CRP-009,WH-006,2024-07-15,2157.81,42.54,91793.24,A,ผ่านการตรวจสอบ
HRV-036273,FRM-0004,CRP-003,WH-008,2022-11-04,14940.22,15.28,228286.56,C,ผ่านการตรวจสอบ
HRV-036274,FRM-0299,CRP-002,WH-001,2023-12-07,18910.03,9.47,179077.98,B,คุณภาพดี
HRV-036275,FRM-0104,CRP-008,WH-007,2023-04-22,5768.89,69.47,400764.79,B,คุณภาพปานกลาง
HRV-036276,FRM-0201,CRP-003,WH-008,2023-01-25,6685.81,20.73,138596.84,B,ผ่านการตรวจสอบ
HRV-036277,FRM-0212,CRP-001,WH-015,2023-02-10,12235.38,11.88,145356.31,B,ผ่านการตรวจสอบ
HRV-036278,FRM-0210,CRP-001,WH-012,2024-02-15,2617.06,9.69,25359.31,A,คุณภาพปานกลาง
HRV-036279,FRM-0156,CRP-011,WH-008,2021-05-24,353.88,40.71,14406.45,B,คุณภาพดี
HRV-036280,FRM-0220,CRP-013,WH-007,2023-04-09,6145.37,5.8,35643.15,A,คุณภาพดี
HRV-036281,FRM-0269,CRP-007,WH-013,2021-10-11,286.61,5.87,1682.4,A,คุณภาพปานกลาง
HRV-036282,FRM-0004,CRP-013,WH-008,2021-03-03,4994.14,8.25,41201.66,B,ผ่านการตรวจสอบ
HRV-036283,FRM-0281,CRP-003,WH-009,2021-12-19,17573.99,17.7,311059.62,B,ผ่านการตรวจสอบ
HRV-036284,FRM-0285,CRP-008,WH-004,2023-06-10,2842.04,65.94,187404.12,A,ผ่านการตรวจสอบ
HRV-036285,FRM-0207,CRP-001,WH-004,2023-04-17,13114.7,8.33,109245.45,B,ผ่านการตรวจสอบ
HRV-036286,FRM-0273,CRP-007,WH-014,2022-08-02,4109.16,4.99,20504.71,A,ผ่านการตรวจสอบ
HRV-036287,FRM-0284,CRP-005,WH-001,2024-04-05,29928.69,3.39,101458.26,A,คุณภาพดี
HRV-036288,FRM-0042,CRP-007,WH-006,2022-02-10,4458.0,6.03,26881.74,A,คุณภาพดี
HRV-036289,FRM-0047,CRP-003,WH-010,2021-11-01,6600.95,18.56,122513.63,B,คุณภาพดี
HRV-036290,FRM-0156,CRP-010,WH-007,2022-06-01,4051.0,160.37,649658.87,A,คุณภาพดี
HRV-036291,FRM-0084,CRP-014,WH-004,2022-01-23,2779.07,75.33,209347.34,A,ต้องตรวจซ้ำ
HRV-036292,FRM-0224,CRP-009,WH-015,2021-07-05,3578.23,44.93,160769.87,A,คุณภาพปานกลาง
HRV-036293,FRM-0047,CRP-003,WH-007,2023-01-12,13424.33,21.74,291844.93,A,ต้องตรวจซ้ำ
HRV-036294,FRM-0228,CRP-007,WH-001,2024-08-25,4356.61,5.34,23264.3,A,คุณภาพปานกลาง
HRV-036295,FRM-0099,CRP-010,WH-009,2023-07-25,3688.73,172.24,635346.86,A,คุณภาพดี
HRV-036296,FRM-0229,CRP-010,WH-013,2021-05-07,601.67,116.62,70166.76,C,ผ่านการตรวจสอบ
HRV-036297,FRM-0134,CRP-015,WH-008,2024-08-27,13081.46,8.56,111977.3,C,ต้องตรวจซ้ำ
HRV-036298,FRM-0062,CRP-011,WH-009,2023-08-03,2613.84,45.72,119504.76,A,ผ่านการตรวจสอบ
HRV-036299,FRM-0101,CRP-002,WH-002,2021-11-27,11183.75,11.46,128165.78,A,ผ่านการตรวจสอบ
HRV-036300,FRM-0064,CRP-015,WH-011,2024-09-27,3832.71,8.52,32654.69,B,ผ่านการตรวจสอบ
HRV-036301,FRM-0026,CRP-013,WH-014,2025-07-20,1782.34,11.1,19783.97,B,ต้องตรวจซ้ำ
HRV-036302,FRM-0087,CRP-012,WH-009,2023-01-21,18222.92,1.25,22778.65,B,ผ่านการตรวจสอบ
HRV-036303,FRM-0058,CRP-012,WH-002,2024-12-20,35271.22,1.35,47616.15,A,คุณภาพปานกลาง
HRV-036304,FRM-0222,CRP-012,WH-006,2021-12-08,39350.2,1.33,52335.77,A,ผ่านการตรวจสอบ
HRV-036305,FRM-0226,CRP-003,WH-006,2021-12-02,19753.36,17.97,354967.88,C,คุณภาพดี
HRV-036306,FRM-0161,CRP-009,WH-012,2023-08-09,2277.8,33.39,76055.74,B,ผ่านการตรวจสอบ
HRV-036307,FRM-0123,CRP-009,WH-010,2022-07-01,2319.6,24.55,56946.18,A,คุณภาพดี
HRV-036308,FRM-0084,CRP-001,WH-015,2022-05-19,7797.93,10.66,83125.93,C,ผ่านการตรวจสอบ
HRV-036309,FRM-0252,CRP-012,WH-009,2022-11-10,8296.47,1.28,10619.48,A,ผ่านการตรวจสอบ
HRV-036310,FRM-0228,CRP-010,WH-002,2021-05-13,6463.84,195.76,1265361.32,B,ผ่านการตรวจสอบ
HRV-036311,FRM-0237,CRP-009,WH-014,2023-08-19,291.53,39.29,11454.21,A,ผ่านการตรวจสอบ
HRV-036312,FRM-0243,CRP-012,WH-013,2021-11-06,35229.45,1.28,45093.7,C,ต้องตรวจซ้ำ
HRV-036313,FRM-0213,CRP-009,WH-005,2022-07-23,7107.86,20.24,143863.09,A,ต้องตรวจซ้ำ
HRV-036314,FRM-0171,CRP-012,WH-006,2023-11-08,34392.18,1.11,38175.32,A,ต้องตรวจซ้ำ
HRV-036315,FRM-0213,CRP-001,WH-005,2024-01-13,8697.7,12.01,104459.38,B,คุณภาพปานกลาง
HRV-036316,FRM-0252,CRP-006,WH-007,2021-03-04,3315.16,67.39,223408.63,A,ผ่านการตรวจสอบ
HRV-036317,FRM-0031,CRP-006,WH-010,2023-10-07,4466.56,76.07,339771.22,B,ผ่านการตรวจสอบ
HRV-036318,FRM-0237,CRP-012,WH-011,2022-11-16,22047.4,1.42,31307.31,C,ต้องตรวจซ้ำ
HRV-036319,FRM-0001,CRP-011,WH-003,2025-05-21,2090.35,50.93,106461.53,B,ต้องตรวจซ้ำ
HRV-036320,FRM-0046,CRP-005,WH-012,2025-03-26,10681.28,2.86,30548.46,B,คุณภาพดี
HRV-036321,FRM-0081,CRP-014,WH-005,2023-02-02,4539.27,108.39,492011.48,B,คุณภาพดี
HRV-036322,FRM-0160,CRP-015,WH-013,2021-08-08,10606.1,6.75,71591.18,B,ผ่านการตรวจสอบ
HRV-036323,FRM-0158,CRP-014,WH-010,2022-02-27,2335.89,93.75,218989.69,A,ผ่านการตรวจสอบ
HRV-036324,FRM-0138,CRP-012,WH-015,2025-01-08,15753.49,1.39,21897.35,A,ผ่านการตรวจสอบ
HRV-036325,FRM-0287,CRP-012,WH-008,2025-01-18,20799.81,1.48,30783.72,B,คุณภาพดี
HRV-036326,FRM-0050,CRP-001,WH-012,2023-02-28,13855.86,8.74,121100.22,B,คุณภาพปานกลาง
HRV-036327,FRM-0148,CRP-007,WH-009,2025-06-18,3034.39,5.04,15293.33,A,คุณภาพดี
HRV-036328,FRM-0025,CRP-001,WH-011,2023-04-07,14480.16,10.89,157688.94,C,ผ่านการตรวจสอบ
HRV-036329,FRM-0161,CRP-005,WH-010,2021-06-15,22295.95,2.51,55962.83,A,คุณภาพปานกลาง
HRV-036330,FRM-0020,CRP-005,WH-007,2023-02-08,23968.39,2.94,70467.07,A,คุณภาพปานกลาง
HRV-036331,FRM-0049,CRP-005,WH-002,2022-04-07,19014.23,3.89,73965.35,A,ผ่านการตรวจสอบ
HRV-036332,FRM-0086,CRP-007,WH-008,2025-08-02,2862.17,4.06,11620.41,C,ผ่านการตรวจสอบ
HRV-036333,FRM-0202,CRP-005,WH-002,2023-05-17,6887.01,3.39,23346.96,A,คุณภาพปานกลาง
HRV-036334,FRM-0242,CRP-010,WH-010,2021-07-03,7986.19,116.3,928793.9,B,ผ่านการตรวจสอบ
HRV-036335,FRM-0036,CRP-015,WH-003,2021-08-14,12022.78,8.86,106521.83,A,ผ่านการตรวจสอบ
HRV-036336,FRM-0106,CRP-007,WH-011,2022-04-16,3959.36,5.65,22370.38,A,คุณภาพดี
HRV-036337,FRM-0058,CRP-002,WH-013,2024-01-10,10478.87,8.17,85612.37,C,ต้องตรวจซ้ำ
HRV-036338,FRM-0076,CRP-003,WH-009,2024-10-09,17381.12,20.22,351446.25,B,คุณภาพดี
HRV-036339,FRM-0151,CRP-011,WH-011,2025-07-26,6887.11,89.11,613710.37,C,ต้องตรวจซ้ำ
HRV-036340,FRM-0298,CRP-008,WH-013,2023-05-20,5155.2,58.52,301682.3,C,คุณภาพปานกลาง
HRV-036341,FRM-0139,CRP-013,WH-002,2021-07-15,1257.73,5.18,6515.04,A,คุณภาพปานกลาง
HRV-036342,FRM-0051,CRP-010,WH-006,2025-04-01,6716.0,159.99,1074492.84,B,ผ่านการตรวจสอบ
HRV-036343,FRM-0189,CRP-011,WH-010,2021-08-27,7214.55,49.82,359428.88,A,ผ่านการตรวจสอบ
HRV-036344,FRM-0063,CRP-005,WH-007,2023-03-28,13525.26,2.95,39899.52,C,คุณภาพดี
HRV-036345,FRM-0029,CRP-004,WH-011,2021-08-10,16171.79,8.74,141341.44,A,ผ่านการตรวจสอบ
HRV-036346,FRM-0271,CRP-002,WH-003,2022-12-19,2318.71,10.81,25065.26,A,ผ่านการตรวจสอบ
HRV-036347,FRM-0127,CRP-003,WH-010,2022-10-08,9278.0,21.68,201147.04,B,ผ่านการตรวจสอบ
HRV-036348,FRM-0135,CRP-013,WH-002,2023-07-02,1572.09,11.41,17937.55,A,ผ่านการตรวจสอบ
HRV-036349,FRM-0068,CRP-013,WH-009,2023-05-19,6898.85,5.38,37115.81,B,คุณภาพดี
HRV-036350,FRM-0117,CRP-010,WH-005,2021-04-07,7477.16,193.7,1448325.89,A,ผ่านการตรวจสอบ
HRV-036351,FRM-0223,CRP-003,WH-006,2025-11-19,14508.11,21.72,315116.15,A,คุณภาพดี
HRV-036352,FRM-0134,CRP-014,WH-013,2023-11-20,1244.0,88.43,110006.92,B,ผ่านการตรวจสอบ
HRV-036353,FRM-0093,CRP-010,WH-005,2023-07-15,2799.59,129.6,362826.86,C,ผ่านการตรวจสอบ
HRV-036354,FRM-0014,CRP-004,WH-005,2024-03-05,12124.69,8.28,100392.43,B,คุณภาพปานกลาง
HRV-036355,FRM-0138,CRP-012,WH-009,2021-12-05,49504.43,1.32,65345.85,A,คุณภาพดี
HRV-036356,FRM-0065,CRP-006,WH-011,2025-08-07,2269.94,79.82,181186.61,A,ผ่านการตรวจสอบ
HRV-036357,FRM-0003,CRP-005,WH-013,2024-02-28,5089.12,3.86,19644.0,A,ผ่านการตรวจสอบ
HRV-036358,FRM-0260,CRP-007,WH-004,2023-10-26,4362.26,4.18,18234.25,B,คุณภาพดี
HRV-036359,FRM-0250,CRP-006,WH-010,2025-02-06,3556.85,68.53,243750.93,A,คุณภาพปานกลาง
HRV-036360,FRM-0278,CRP-001,WH-004,2021-03-26,17001.2,11.64,197893.97,B,ผ่านการตรวจสอบ
HRV-036361,FRM-0300,CRP-003,WH-003,2023-12-08,18388.47,14.98,275459.28,A,ผ่านการตรวจสอบ
HRV-036362,FRM-0099,CRP-003,WH-007,2022-01-12,10669.01,16.49,175931.97,B,คุณภาพดี
HRV-036363,FRM-0027,CRP-012,WH-010,2023-02-24,30549.22,1.27,38797.51,C,ต้องตรวจซ้ำ
HRV-036364,FRM-0235,CRP-005,WH-015,2021-04-25,22529.53,2.82,63533.27,B,คุณภาพดี
HRV-036365,FRM-0272,CRP-006,WH-008,2021-04-18,2972.45,55.4,164673.73,A,คุณภาพดี
HRV-036366,FRM-0278,CRP-007,WH-001,2022-09-06,197.15,5.5,1084.33,B,คุณภาพปานกลาง
HRV-036367,FRM-0006,CRP-001,WH-004,2022-01-26,1374.49,12.66,17401.04,A,คุณภาพปานกลาง
HRV-036368,FRM-0025,CRP-008,WH-009,2025-04-10,827.56,47.07,38953.25,B,คุณภาพปานกลาง
HRV-036369,FRM-0130,CRP-014,WH-010,2023-02-14,4490.08,86.14,386775.49,A,คุณภาพดี
HRV-036370,FRM-0059,CRP-011,WH-006,2024-05-24,6063.21,79.91,484511.11,A,ผ่านการตรวจสอบ
HRV-036371,FRM-0281,CRP-005,WH-012,2024-06-03,16467.73,2.85,46933.03,A,คุณภาพดี
HRV-036372,FRM-0242,CRP-012,WH-013,2023-11-12,11707.65,1.49,17444.4,B,คุณภาพปานกลาง
HRV-036373,FRM-0070,CRP-003,WH-008,2023-10-01,5345.71,18.32,97933.41,A,คุณภาพปานกลาง
HRV-036374,FRM-0251,CRP-001,WH-003,2021-03-05,11258.33,9.08,102225.64,A,คุณภาพดี
HRV-036375,FRM-0200,CRP-009,WH-011,2022-07-22,6129.75,44.83,274796.69,A,ผ่านการตรวจสอบ
HRV-036376,FRM-0265,CRP-014,WH-009,2024-02-25,4678.85,61.67,288544.68,A,ผ่านการตรวจสอบ
HRV-036377,FRM-0099,CRP-015,WH-002,2023-10-13,8159.71,8.12,66256.85,B,คุณภาพปานกลาง
HRV-036378,FRM-0256,CRP-014,WH-014,2023-11-21,1070.48,119.65,128082.93,A,ต้องตรวจซ้ำ
HRV-036379,FRM-0003,CRP-009,WH-013,2022-09-26,4621.09,38.39,177403.65,B,ผ่านการตรวจสอบ
HRV-036380,FRM-0211,CRP-002,WH-002,2022-12-21,9787.31,11.07,108345.52,A,ผ่านการตรวจสอบ
HRV-036381,FRM-0089,CRP-010,WH-006,2024-04-15,5947.9,134.51,800052.03,C,คุณภาพดี
HRV-036382,FRM-0066,CRP-008,WH-014,2022-06-06,2882.98,65.66,189296.47,A,คุณภาพดี
