inventory_id,warehouse_id,crop_id,snapshot_date,beginning_stock_kg,received_kg,sold_kg,ending_stock_kg,unit_cost_thb,stock_status
INV-058610,WH-014,CRP-015,2021-10-31,114448.19,3356.24,4281.64,113522.79,5.95,สูง
INV-058611,WH-014,CRP-015,2021-11-06,113522.79,2031.1,5468.91,110084.98,7.66,สูง
INV-058612,WH-014,CRP-015,2021-11-09,110084.98,4112.37,4139.01,110058.34,8.02,สูง
INV-058613,WH-014,CRP-015,2021-11-12,110058.34,559.52,5375.11,105242.75,6.16,สูง
INV-058614,WH-014,CRP-015,2021-11-18,105242.75,9613.66,4406.59,110449.82,7.83,สูง
INV-058615,WH-014,CRP-015,2021-11-24,110449.82,4466.46,4983.34,109932.94,6.74,สูง
INV-058616,WH-014,CRP-015,2021-12-03,109932.94,4529.21,5794.71,108667.44,6.32,สูง
INV-058617,WH-014,CRP-015,2021-12-09,108667.44,6495.08,1450.76,113711.76,7.15,สูง
INV-058618,WH-014,CRP-015,2021-12-15,113711.76,6470.51,7155.24,113027.03,5.5,สูง
INV-058619,WH-014,CRP-015,2021-12-18,113027.03,1787.8,6082.72,108732.11,5.13,สูง
INV-058620,WH-014,CRP-015,2021-12-24,108732.11,8859.92,152.68,117439.35,6.74,สูง
INV-058621,WH-014,CRP-015,2021-12-27,117439.35,3867.47,2787.96,118518.86,6.78,สูง
INV-058622,WH-014,CRP-015,2021-12-30,118518.86,1270.43,1065.78,118723.51,5.23,สูง
INV-058623,WH-014,CRP-015,2022-01-02,118723.51,5404.12,1203.31,122924.32,7.55,สูง
INV-058624,WH-014,CRP-015,2022-01-05,122924.32,1701.06,1103.13,123522.25,5.9,สูง
INV-058625,WH-014,CRP-015,2022-01-08,123522.25,5099.27,7881.69,120739.83,7.6,สูง
INV-058626,WH-014,CRP-015,2022-01-11,120739.83,6852.02,5102.79,122489.06,6.64,สูง
INV-058627,WH-014,CRP-015,2022-01-23,122489.06,3421.46,5395.46,120515.06,7.53,สูง
INV-058628,WH-014,CRP-015,2022-01-26,120515.06,3940.29,3226.19,121229.16,5.34,สูง
INV-058629,WH-014,CRP-015,2022-01-29,121229.16,607.0,3475.74,118360.42,4.86,สูง
INV-058630,WH-014,CRP-015,2022-02-01,118360.42,3522.58,5743.88,116139.12,4.9,สูง
INV-058631,WH-014,CRP-015,2022-02-04,116139.12,9019.66,7533.48,117625.3,6.49,สูง
INV-058632,WH-014,CRP-015,2022-02-10,117625.3,7307.19,6088.21,118844.28,7.87,สูง
INV-058633,WH-014,CRP-015,2022-02-19,118844.28,8788.61,81.49,127551.4,7.37,สูง
INV-058634,WH-014,CRP-015,2022-02-22,127551.4,4556.23,4980.85,127126.78,6.22,สูง
INV-058635,WH-014,CRP-015,2022-02-25,127126.78,4309.01,1000.35,130435.44,7.18,สูง
INV-058636,WH-014,CRP-015,2022-02-28,130435.44,514.1,1417.8,129531.74,8.09,สูง
INV-058637,WH-014,CRP-015,2022-03-03,129531.74,959.6,4695.25,125796.09,7.26,สูง
INV-058638,WH-014,CRP-015,2022-03-06,125796.09,5979.93,5081.95,126694.07,7.05,สูง
INV-058639,WH-014,CRP-015,2022-03-09,126694.07,351.83,6061.29,120984.61,5.11,สูง
INV-058640,WH-014,CRP-015,2022-03-12,120984.61,2370.82,4721.82,118633.61,7.23,สูง
INV-058641,WH-014,CRP-015,2022-03-15,118633.61,2479.34,7743.38,113369.57,7.52,สูง
INV-058642,WH-014,CRP-015,2022-03-18,113369.57,5492.64,2739.63,116122.58,5.85,สูง
INV-058643,WH-014,CRP-015,2022-03-21,116122.58,8876.52,4918.13,120080.97,5.3,สูง
INV-058644,WH-014,CRP-015,2022-03-24,120080.97,2788.02,2150.9,120718.09,5.27,สูง
INV-058645,WH-014,CRP-015,2022-03-27,120718.09,9300.69,5227.53,124791.25,4.97,สูง
INV-058646,WH-014,CRP-015,2022-03-30,124791.25,2974.01,3896.93,123868.33,7.77,สูง
INV-058647,WH-014,CRP-015,2022-04-02,123868.33,8880.89,6852.21,125897.01,6.14,สูง
INV-058648,WH-014,CRP-015,2022-04-05,125897.01,8385.54,5303.57,128978.98,7.69,สูง
INV-058649,WH-014,CRP-015,2022-04-11,128978.98,556.29,4194.05,125341.22,7.57,สูง
INV-058650,WH-014,CRP-015,2022-04-17,125341.22,9903.1,6507.76,128736.56,5.07,สูง
INV-058651,WH-014,CRP-015,2022-04-26,128736.56,1501.03,4906.16,125331.43,6.53,สูง
INV-058652,WH-014,CRP-015,2022-05-02,125331.43,2391.52,6841.93,120881.02,4.91,สูง
INV-058653,WH-014,CRP-015,2022-05-08,120881.02,8028.34,2325.46,126583.9,5.99,สูง
INV-058654,WH-014,CRP-015,2022-05-11,126583.9,4754.03,1169.28,130168.65,6.67,สูง
INV-058655,WH-014,CRP-015,2022-05-20,130168.65,2177.88,2484.32,129862.21,5.48,สูง
INV-058656,WH-014,CRP-015,2022-05-23,129862.21,7104.92,934.07,136033.06,5.94,สูง
INV-058657,WH-014,CRP-015,2022-05-26,136033.06,590.76,162.93,136460.89,6.5,สูง
INV-058658,WH-014,CRP-015,2022-06-01,136460.89,4068.57,2163.61,138365.85,7.28,สูง
INV-058659,WH-014,CRP-015,2022-06-07,138365.85,3915.18,845.93,141435.1,6.3,สูง
INV-058660,WH-014,CRP-015,2022-06-13,141435.1,5492.21,3373.9,143553.41,6.11,สูง
INV-058661,WH-014,CRP-015,2022-06-16,143553.41,6502.68,5979.21,144076.88,6.83,สูง
INV-058662,WH-014,CRP-015,2022-06-28,144076.88,9687.84,5614.13,148150.59,8.04,สูง
INV-058663,WH-014,CRP-015,2022-07-01,148150.59,2644.97,1267.37,149528.19,7.02,สูง
INV-058664,WH-014,CRP-015,2022-07-04,149528.19,523.79,5581.88,144470.1,6.99,สูง
INV-058665,WH-014,CRP-015,2022-07-07,144470.1,5006.02,51.69,149424.43,5.28,สูง
INV-058666,WH-014,CRP-015,2022-07-10,149424.43,5298.21,3370.71,151351.93,6.89,สูง
INV-058667,WH-014,CRP-015,2022-07-13,151351.93,3534.73,4933.08,149953.58,7.73,สูง
INV-058668,WH-014,CRP-015,2022-07-16,149953.58,5383.13,4127.07,151209.64,5.58,สูง
INV-058669,WH-014,CRP-015,2022-07-19,151209.64,6070.69,528.24,156752.09,5.61,สูง
INV-058670,WH-014,CRP-015,2022-07-22,156752.09,616.22,1000.54,156367.77,5.94,สูง
INV-058671,WH-014,CRP-015,2022-07-28,156367.77,6986.17,3536.69,159817.25,6.19,สูง
INV-058672,WH-014,CRP-015,2022-08-03,159817.25,11.04,5213.65,154614.64,8.09,สูง
INV-058673,WH-014,CRP-015,2022-08-09,154614.64,4590.73,687.48,158517.89,6.53,สูง
INV-058674,WH-014,CRP-015,2022-08-12,158517.89,6519.16,7171.38,157865.67,7.15,สูง
INV-058675,WH-014,CRP-015,2022-08-15,157865.67,4168.59,4637.63,157396.63,6.9,สูง
INV-058676,WH-014,CRP-015,2022-08-21,157396.63,5550.3,4688.65,158258.28,6.29,สูง
INV-058677,WH-014,CRP-015,2022-08-24,158258.28,6933.8,3717.72,161474.36,8.08,สูง
INV-058678,WH-014,CRP-015,2022-08-27,161474.36,4672.28,4684.9,161461.74,5.67,สูง
INV-058679,WH-014,CRP-015,2022-09-11,161461.74,6914.54,2418.53,165957.75,5.87,สูง
INV-058680,WH-014,CRP-015,2022-09-14,165957.75,4600.76,7717.12,162841.39,6.08,สูง
INV-058681,WH-014,CRP-015,2022-09-17,162841.39,7447.48,6143.22,164145.65,7.32,สูง
INV-058682,WH-014,CRP-015,2022-09-20,164145.65,315.38,6086.82,158374.21,5.55,สูง
INV-058683,WH-014,CRP-015,2022-09-29,158374.21,8083.14,6076.8,160380.55,5.88,สูง
INV-058684,WH-014,CRP-015,2022-10-02,160380.55,3825.74,4491.5,159714.79,5.87,สูง
INV-058685,WH-014,CRP-015,2022-10-05,159714.79,1654.17,1431.18,159937.78,5.61,สูง
INV-058686,WH-014,CRP-015,2022-10-08,159937.78,541.5,6132.54,154346.74,5.11,สูง
INV-058687,WH-014,CRP-015,2022-10-11,154346.74,3991.09,2109.33,156228.5,5.26,สูง
INV-058688,WH-014,CRP-015,2022-10-14,156228.5,5979.47,2192.62,160015.35,6.43,สูง
INV-058689,WH-014,CRP-015,2022-10-17,160015.35,1912.76,6781.72,155146.39,5.15,สูง
INV-058690,WH-014,CRP-015,2022-10-20,155146.39,8236.54,1648.28,161734.65,6.41,สูง
INV-058691,WH-014,CRP-015,2022-10-29,161734.65,8370.56,4141.26,165963.95,6.05,สูง
INV-058692,WH-014,CRP-015,2022-11-01,165963.95,6194.33,7749.28,164409.0,5.84,สูง
INV-058693,WH-014,CRP-015,2022-11-04,164409.0,879.87,7815.75,157473.12,6.27,สูง
INV-058694,WH-014,CRP-015,2022-11-07,157473.12,6669.8,1017.24,163125.68,5.25,สูง
INV-058695,WH-014,CRP-015,2022-11-10,163125.68,4915.63,24.13,168017.18,5.79,สูง
INV-058696,WH-014,CRP-015,2022-11-16,168017.18,333.71,4582.53,163768.36,7.44,สูง
INV-058697,WH-014,CRP-015,2022-11-19,163768.36,5279.64,4069.95,164978.05,6.28,สูง
INV-058698,WH-014,CRP-015,2022-11-22,164978.05,9072.03,4045.88,170004.2,7.52,สูง
INV-058699,WH-014,CRP-015,2022-11-28,170004.2,9384.08,4503.38,174884.9,6.6,สูง
INV-058700,WH-014,CRP-015,2022-12-01,174884.9,2708.15,6815.35,170777.7,5.75,สูง
INV-058701,WH-014,CRP-015,2022-12-13,170777.7,9431.55,4724.55,175484.7,8.0,สูง
INV-058702,WH-014,CRP-015,2022-12-19,175484.7,6468.37,4713.11,177239.96,6.24,สูง
INV-058703,WH-014,CRP-015,2022-12-22,177239.96,5114.41,4181.37,178173.0,7.85,สูง
INV-058704,WH-014,CRP-015,2022-12-31,178173.0,7348.97,563.53,184958.44,7.44,สูง
INV-058705,WH-014,CRP-015,2023-01-06,184958.44,7763.74,1014.18,191708.0,6.96,สูง
INV-058706,WH-014,CRP-015,2023-01-12,191708.0,6350.18,6590.01,191468.17,7.14,สูง
INV-058707,WH-014,CRP-015,2023-01-18,191468.17,2807.5,6216.43,188059.24,7.21,สูง
INV-058708,WH-014,CRP-015,2023-01-27,188059.24,8741.44,1230.87,195569.81,4.84,สูง
INV-058709,WH-014,CRP-015,2023-01-30,195569.81,5248.99,6817.01,194001.79,5.48,สูง
INV-058710,WH-014,CRP-015,2023-02-02,194001.79,9280.0,1634.41,201647.38,7.89,สูง
INV-058711,WH-014,CRP-015,2023-02-05,201647.38,3270.05,1443.95,203473.48,7.95,สูง
INV-058712,WH-014,CRP-015,2023-02-08,203473.48,8968.47,5837.93,206604.02,7.14,สูง
INV-058713,WH-014,CRP-015,2023-02-14,206604.02,3459.37,3314.31,206749.08,5.44,สูง
INV-058714,WH-014,CRP-015,2023-02-17,206749.08,5347.68,1933.56,210163.2,5.26,สูง
INV-058715,WH-014,CRP-015,2023-02-20,210163.2,7987.97,5622.73,212528.44,4.91,สูง
INV-058716,WH-014,CRP-015,2023-02-23,212528.44,1343.0,4254.62,209616.82,7.33,สูง
INV-058717,WH-014,CRP-015,2023-03-01,209616.82,3895.5,1469.05,212043.27,6.32,สูง
INV-058718,WH-014,CRP-015,2023-03-10,212043.27,8220.38,2958.52,217305.13,6.75,สูง
INV-058719,WH-014,CRP-015,2023-03-13,217305.13,8730.2,7672.16,218363.17,5.17,สูง
INV-058720,WH-014,CRP-015,2023-03-22,218363.17,2666.01,3208.55,217820.63,7.78,สูง
INV-058721,WH-014,CRP-015,2023-03-25,217820.63,3183.69,4064.21,216940.11,6.99,สูง
INV-058722,WH-014,CRP-015,2023-04-06,216940.11,8344.16,3002.03,222282.24,7.83,สูง
INV-058723,WH-014,CRP-015,2023-04-27,222282.24,9964.19,4255.26,227991.17,5.19,สูง
INV-058724,WH-014,CRP-015,2023-04-30,227991.17,4534.0,5594.18,226930.99,5.7,สูง
INV-058725,WH-014,CRP-015,2023-05-06,226930.99,3752.02,5671.96,225011.05,8.0,สูง
INV-058726,WH-014,CRP-015,2023-05-09,225011.05,1564.66,188.75,226386.96,5.58,สูง
INV-058727,WH-014,CRP-015,2023-05-15,226386.96,7685.39,216.75,233855.6,6.53,สูง
INV-058728,WH-014,CRP-015,2023-05-18,233855.6,2434.76,7661.35,228629.01,7.9,สูง
INV-058729,WH-014,CRP-015,2023-05-24,228629.01,8764.03,3481.75,233911.29,8.01,สูง
INV-058730,WH-014,CRP-015,2023-05-30,233911.29,1454.44,195.61,235170.12,8.06,สูง
INV-058731,WH-014,CRP-015,2023-06-05,235170.12,4024.72,5517.12,233677.72,6.12,สูง
INV-058732,WH-014,CRP-015,2023-06-11,233677.72,9495.08,289.27,242883.53,8.0,สูง
INV-058733,WH-014,CRP-015,2023-06-14,242883.53,2206.07,7443.12,237646.48,6.15,สูง
INV-058734,WH-014,CRP-015,2023-06-17,237646.48,210.48,3259.82,234597.14,5.85,สูง
INV-058735,WH-014,CRP-015,2023-06-26,234597.14,1099.56,1253.56,234443.14,5.47,สูง
INV-058736,WH-014,CRP-015,2023-06-29,234443.14,1209.01,6323.67,229328.48,6.49,สูง
INV-058737,WH-014,CRP-015,2023-07-05,229328.48,2156.76,1471.98,230013.26,6.53,สูง
INV-058738,WH-014,CRP-015,2023-07-23,230013.26,2529.75,3481.01,229062.0,7.85,สูง
INV-058739,WH-014,CRP-015,2023-07-26,229062.0,4016.93,4233.07,228845.86,6.91,สูง
INV-058740,WH-014,CRP-015,2023-08-22,228845.86,5757.97,5206.26,229397.57,7.59,สูง
INV-058741,WH-014,CRP-015,2023-08-25,229397.57,3826.62,5239.47,227984.72,5.75,สูง
INV-058742,WH-014,CRP-015,2023-08-28,227984.72,3950.86,995.14,230940.44,7.68,สูง
INV-058743,WH-014,CRP-015,2023-08-31,230940.44,5239.92,1269.77,234910.59,5.36,สูง
INV-058744,WH-014,CRP-015,2023-09-12,234910.59,8008.37,3689.35,239229.61,6.06,สูง
INV-058745,WH-014,CRP-015,2023-09-18,239229.61,8617.3,5079.02,242767.89,7.22,สูง
INV-058746,WH-014,CRP-015,2023-09-21,242767.89,6005.29,1779.16,246994.02,7.19,สูง
INV-058747,WH-014,CRP-015,2023-09-27,246994.02,2856.15,2709.61,247140.56,7.21,สูง
INV-058748,WH-014,CRP-015,2023-10-06,247140.56,3437.23,7639.94,242937.85,6.73,สูง
INV-058749,WH-014,CRP-015,2023-10-09,242937.85,5077.95,1510.74,246505.06,6.31,สูง
INV-058750,WH-014,CRP-015,2023-10-12,246505.06,6843.85,4302.0,249046.91,6.44,สูง
INV-058751,WH-014,CRP-015,2023-10-30,249046.91,1932.0,2963.91,248015.0,5.77,สูง
INV-058752,WH-014,CRP-015,2023-11-02,248015.0,3587.09,268.84,251333.25,7.73,สูง
INV-058753,WH-014,CRP-015,2023-11-05,251333.25,9388.94,3094.04,257628.15,4.93,สูง
INV-058754,WH-014,CRP-015,2023-11-14,257628.15,9137.6,6527.09,260238.66,7.16,สูง
INV-058755,WH-014,CRP-015,2023-11-17,260238.66,5638.18,7103.57,258773.27,6.54,สูง
INV-058756,WH-014,CRP-015,2023-11-20,258773.27,335.89,3818.08,255291.08,7.41,สูง
INV-058757,WH-014,CRP-015,2023-11-23,255291.08,5274.55,7761.55,252804.08,7.57,สูง
INV-058758,WH-014,CRP-015,2023-11-26,252804.08,9876.14,6670.18,256010.04,7.04,สูง
INV-058759,WH-014,CRP-015,2023-12-05,256010.04,5991.84,5810.06,256191.82,7.35,สูง
INV-058760,WH-014,CRP-015,2023-12-11,256191.82,3058.33,3336.15,255914.0,5.06,สูง
INV-058761,WH-014,CRP-015,2023-12-14,255914.0,4847.08,7209.4,253551.68,5.85,สูง
INV-058762,WH-014,CRP-015,2023-12-17,253551.68,4456.85,7795.22,250213.31,6.62,สูง
INV-058763,WH-014,CRP-015,2023-12-20,250213.31,2325.37,3478.87,249059.81,7.23,สูง
INV-058764,WH-014,CRP-015,2023-12-23,249059.81,7576.59,5119.21,251517.19,5.93,สูง
INV-058765,WH-014,CRP-015,2023-12-26,251517.19,2970.36,7876.96,246610.59,7.33,สูง
INV-058766,WH-014,CRP-015,2023-12-29,246610.59,262.29,2710.58,244162.3,5.34,สูง
INV-058767,WH-014,CRP-015,2024-01-01,244162.3,7426.31,3108.89,248479.72,5.76,สูง
INV-058768,WH-014,CRP-015,2024-01-04,248479.72,3080.36,4373.32,247186.76,6.37,สูง
INV-058769,WH-014,CRP-015,2024-01-16,247186.76,5127.09,6675.62,245638.23,6.06,สูง
INV-058770,WH-014,CRP-015,2024-01-19,245638.23,5462.31,7014.28,244086.26,6.81,สูง
INV-058771,WH-014,CRP-015,2024-01-28,244086.26,2009.51,1267.98,244827.79,5.56,สูง
INV-058772,WH-014,CRP-015,2024-01-31,244827.79,9473.59,7666.16,246635.22,7.02,สูง
INV-058773,WH-014,CRP-015,2024-02-06,246635.22,7397.66,3783.62,250249.26,5.31,สูง
INV-058774,WH-014,CRP-015,2024-02-12,250249.26,5304.63,3416.32,252137.57,5.48,สูง
INV-058775,WH-014,CRP-015,2024-02-15,252137.57,5052.59,3067.12,254123.04,4.99,สูง
INV-058776,WH-014,CRP-015,2024-02-24,254123.04,2751.01,2513.71,254360.34,7.9,สูง
INV-058777,WH-014,CRP-015,2024-02-27,254360.34,224.85,6436.63,248148.56,5.0,สูง
INV-058778,WH-014,CRP-015,2024-03-07,248148.56,6762.93,4279.68,250631.81,6.11,สูง
INV-058779,WH-014,CRP-015,2024-03-10,250631.81,8367.24,1831.42,257167.63,6.98,สูง
INV-058780,WH-014,CRP-015,2024-03-13,257167.63,8693.4,4471.52,261389.51,6.86,สูง
INV-058781,WH-014,CRP-015,2024-03-19,261389.51,3055.67,6528.21,257916.97,7.02,สูง
INV-058782,WH-014,CRP-015,2024-03-22,257916.97,2993.25,1934.73,258975.49,7.24,สูง
INV-058783,WH-014,CRP-015,2024-03-25,258975.49,6570.43,5148.17,260397.75,5.23,สูง
INV-058784,WH-014,CRP-015,2024-03-28,260397.75,7307.54,3222.72,264482.57,5.1,สูง
INV-058785,WH-014,CRP-015,2024-04-03,264482.57,8537.91,4359.5,268660.98,7.99,สูง
INV-058786,WH-014,CRP-015,2024-04-09,268660.98,6453.74,2680.58,272434.14,5.28,สูง
INV-058787,WH-014,CRP-015,2024-04-18,272434.14,5925.45,4690.6,273668.99,5.36,สูง
INV-058788,WH-014,CRP-015,2024-04-21,273668.99,6334.59,7366.46,272637.12,7.07,สูง
INV-058789,WH-014,CRP-015,2024-04-24,272637.12,637.34,3080.99,270193.47,5.72,สูง
INV-058790,WH-014,CRP-015,2024-04-27,270193.47,8621.67,5743.56,273071.58,4.86,สูง
INV-058791,WH-014,CRP-015,2024-05-03,273071.58,4826.81,177.79,277720.6,5.65,สูง
INV-058792,WH-014,CRP-015,2024-05-09,277720.6,3463.08,2432.55,278751.13,6.79,สูง
INV-058793,WH-014,CRP-015,2024-05-12,278751.13,7561.0,4336.1,281976.03,5.04,สูง
INV-058794,WH-014,CRP-015,2024-05-15,281976.03,3045.3,3968.04,281053.29,6.6,สูง
INV-058795,WH-014,CRP-015,2024-05-18,281053.29,8832.86,3681.69,286204.46,5.65,สูง
INV-058796,WH-014,CRP-015,2024-05-24,286204.46,7201.27,45.88,293359.85,7.72,สูง
INV-058797,WH-014,CRP-015,2024-06-02,293359.85,2197.21,1693.49,293863.57,4.94,สูง
INV-058798,WH-014,CRP-015,2024-06-05,293863.57,2102.5,1116.76,294849.31,7.36,สูง
INV-058799,WH-014,CRP-015,2024-06-08,294849.31,6866.36,5126.41,296589.26,7.81,สูง
INV-058800,WH-014,CRP-015,2024-06-11,296589.26,2808.02,1290.85,298106.43,5.81,สูง
INV-058801,WH-014,CRP-015,2024-06-17,298106.43,2846.81,523.48,300429.76,5.59,สูง
INV-058802,WH-014,CRP-015,2024-06-20,300429.76,9381.61,2233.33,307578.04,7.28,สูง
INV-058803,WH-014,CRP-015,2024-06-29,307578.04,8182.01,3303.44,312456.61,6.95,สูง
INV-058804,WH-014,CRP-015,2024-07-05,312456.61,1634.36,6234.55,307856.42,7.32,สูง
INV-058805,WH-014,CRP-015,2024-07-08,307856.42,6635.79,4474.65,310017.56,7.46,สูง
INV-058806,WH-014,CRP-015,2024-07-14,310017.56,9042.74,203.37,318856.93,7.52,สูง
INV-058807,WH-014,CRP-015,2024-07-17,318856.93,5181.87,5320.77,318718.03,5.36,สูง
INV-058808,WH-014,CRP-015,2024-07-23,318718.03,5745.52,2629.26,321834.29,5.61,สูง
INV-058809,WH-014,CRP-015,2024-08-01,321834.29,8434.43,7953.85,322314.87,7.89,สูง
INV-058810,WH-014,CRP-015,2024-08-07,322314.87,1232.31,4257.68,319289.5,7.04,สูง
INV-058811,WH-014,CRP-015,2024-08-10,319289.5,2308.12,1864.02,319733.6,5.52,สูง
INV-058812,WH-014,CRP-015,2024-08-16,319733.6,8744.54,2853.35,325624.79,6.95,สูง
INV-058813,WH-014,CRP-015,2024-08-19,325624.79,7136.57,284.41,332476.95,4.8,สูง
INV-058814,WH-014,CRP-015,2024-08-22,332476.95,496.86,7983.93,324989.88,6.71,สูง
INV-058815,WH-014,CRP-015,2024-08-25,324989.88,5254.93,4811.93,325432.88,5.58,สูง
INV-058816,WH-014,CRP-015,2024-08-28,325432.88,4282.37,5952.94,323762.31,5.5,สูง
INV-058817,WH-014,CRP-015,2024-08-31,323762.31,6216.48,2592.31,327386.48,5.02,สูง
INV-058818,WH-014,CRP-015,2024-09-03,327386.48,8671.81,683.45,335374.84,5.74,สูง
INV-058819,WH-014,CRP-015,2024-09-12,335374.84,5625.09,2830.07,338169.86,8.1,สูง
INV-058820,WH-014,CRP-015,2024-09-18,338169.86,2323.5,4329.88,336163.48,5.37,สูง
INV-058821,WH-014,CRP-015,2024-09-24,336163.48,9392.24,2791.8,342763.92,8.09,สูง
INV-058822,WH-014,CRP-015,2024-10-03,342763.92,6433.45,451.96,348745.41,6.6,สูง
INV-058823,WH-014,CRP-015,2024-10-09,348745.41,3349.02,799.76,351294.67,7.95,สูง
INV-058824,WH-014,CRP-015,2024-10-12,351294.67,7289.8,6913.8,351670.67,5.37,สูง
INV-058825,WH-014,CRP-015,2024-10-15,351670.67,2750.22,1939.8,352481.09,7.82,สูง
INV-058826,WH-014,CRP-015,2024-10-18,352481.09,8404.81,4078.73,356807.17,7.75,สูง
INV-058827,WH-014,CRP-015,2024-10-24,356807.17,7038.31,1483.98,362361.5,7.77,สูง
INV-058828,WH-014,CRP-015,2024-11-02,362361.5,9236.88,4269.26,367329.12,7.83,สูง
INV-058829,WH-014,CRP-015,2024-11-05,367329.12,2530.35,3015.59,366843.88,7.1,สูง
INV-058830,WH-014,CRP-015,2024-11-14,366843.88,5695.05,2757.55,369781.38,7.03,สูง
INV-058831,WH-014,CRP-015,2024-11-17,369781.38,8414.18,7407.39,370788.17,6.0,สูง
INV-058832,WH-014,CRP-015,2024-11-26,370788.17,1289.14,1783.79,370293.52,7.56,สูง
INV-058833,WH-014,CRP-015,2024-11-29,370293.52,1681.94,454.79,371520.67,7.42,สูง
INV-058834,WH-014,CRP-015,2024-12-02,371520.67,4734.26,1417.49,374837.44,5.19,สูง
INV-058835,WH-014,CRP-015,2024-12-05,374837.44,4731.0,2345.84,377222.6,6.28,สูง
INV-058836,WH-014,CRP-015,2024-12-08,377222.6,8049.79,1883.6,383388.79,4.99,สูง
INV-058837,WH-014,CRP-015,2024-12-11,383388.79,8031.66,2468.72,388951.73,6.57,สูง
INV-058838,WH-014,CRP-015,2024-12-17,388951.73,5616.77,2495.56,392072.94,8.03,สูง
INV-058839,WH-014,CRP-015,2024-12-20,392072.94,9323.02,3378.94,398017.02,6.79,สูง
INV-058840,WH-014,CRP-015,2025-01-01,398017.02,6981.01,3088.16,401909.87,6.94,สูง
INV-058841,WH-014,CRP-015,2025-01-07,401909.87,7458.63,5483.81,403884.69,5.15,สูง
INV-058842,WH-014,CRP-015,2025-01-10,403884.69,9790.52,6784.03,406891.18,6.73,สูง
INV-058843,WH-014,CRP-015,2025-01-13,406891.18,9015.82,4475.71,411431.29,6.67,สูง
INV-058844,WH-014,CRP-015,2025-01-16,411431.29,4762.74,1277.12,414916.91,7.53,สูง
INV-058845,WH-014,CRP-015,2025-01-19,414916.91,343.29,3680.64,411579.56,6.66,สูง
INV-058846,WH-014,CRP-015,2025-02-06,411579.56,9104.9,7567.03,413117.43,5.7,สูง
INV-058847,WH-014,CRP-015,2025-02-12,413117.43,8051.25,3734.48,417434.2,5.37,สูง
INV-058848,WH-014,CRP-015,2025-02-18,417434.2,4064.42,2083.23,419415.39,5.84,สูง
INV-058849,WH-014,CRP-015,2025-02-24,419415.39,2084.52,4460.74,417039.17,7.72,สูง
INV-058850,WH-014,CRP-015,2025-03-05,417039.17,1692.41,3296.79,415434.79,6.79,สูง
INV-058851,WH-014,CRP-015,2025-03-08,415434.79,3366.52,3699.65,415101.66,7.83,สูง
INV-058852,WH-014,CRP-015,2025-03-14,415101.66,4162.08,2018.39,417245.35,7.08,สูง
INV-058853,WH-014,CRP-015,2025-03-23,417245.35,7995.54,1836.37,423404.52,7.61,สูง
INV-058854,WH-014,CRP-015,2025-03-29,423404.52,1193.09,2767.81,421829.8,6.57,สูง
INV-058855,WH-014,CRP-015,2025-04-04,421829.8,8190.88,6884.03,423136.65,5.51,สูง
